1/1 test "expNnWindowed"... [default] (debug): i=3, yi=47549
[default] (debug): j=16, z=20028461038722187685763920193518480175718665887667200250206140893511100720960712369991013325360235510514827078645934146832946911026558290619340578959083393068874774358890849604947195071093005497988464711884638421249541608927469490629189477630114030437508804051145157707613057295398635994400987130636446780778016643083141892171845048345553681495027066894531439928176065153244163945691637572531324486121309064022432141521714114729298118322359643042380497541308997716278015150179953508016607481333279328619507801058588093694823470183054359551253666853617901092628249785660393589266391795136670305371950520899556475709320, zz=0
[default] (debug): j=20, z=14345921509352707005702033906695980833952689078434195415573653150066984875655205472100198330997931581264858282088425180962615591346390708726012613264199348586699212760968407452062282054691210787741493517489516261594079503373562696950408391947892998824396946698595215119004228244327515876906982070563175870028884389160103454373200154352366012151518076310765572686407387722197463869169399364053899819948616449852579402623150289032929038279547356792641735665987908073198501048610777800493622749454790294502754424578485832460737905738369346721583408666219703507640829401430959783760202086036800998795272288958366325919862, zz=26221
[default] (debug): j=24, z=21066414054030727809425667985130919331822829280192461918468165708952325361645671109087314415483048090626382743533764790772516608082540990805738747408717717441427737104729684624991907020678274994997954397887977102341342772774129615380899756522074885313713341454656761788290204308995664348905472260601689713393463489382468009358792991285612031743798769672284494221470419305016618287827516821989459253118498713079382802335708818816147263176858530784828911250574264109383398753626470754938905851093833650930349584008783368758876831477623985131901653313694262778065295774760367576863503890221573791606801303244417254082672, zz=520
[default] (debug): j=28, z=115810847579059273766203961486992499367585750372513209202451547249494362669346875921827156864181492076201255012089480305195002801114953340833147458712303769660280104036242650126411983149783719034093177430106839271044535797149596806293964508783885307256381218988585175184567667094759150409302990587974022104027737097341472656353268975953573100671969169164923671059193124408509215589158718677042810405214935496508808496243177541472459922721014031524112876347191476142221520548059124039236805432714958293818402668450252585429232063631064301321184564830814893315944822533534371783821699232386077427059466640797368953894, zz=85
[default] (debug): j=32, z=2691352144012178696718709840212866903311768411803417046039834450245698834820205955062966602202062539243061486819264804085699182889956874332200263588350054612895233236786225878664524827935557692135337126787422893640506815281912649210490629958534213850161992554557627359064043287413145307485029554811500960325158685212722400118678231504621783370739865763326077295441566789397743856822738223125328162706392759076130145528077810726008543911882517403139299564484561252633473419639678361050931567547355499716548116693490330408259512693364793921650432702896502244085198855603848139209178275532732186998921623660950864714788, zz=30
[default] (debug): j=36, z=4705305308542764123777885225677275708853800882078749913434828353279264352774512757674657667293405651749062810085436655504039150419339351735285750099211911211595787781189309587775431775768187476960186339013338145539518819646643246082821600036603761253478299123358217272118530977603394600962952660377554656306110600844754871534595351214186770864914394268563432186201119857845566871714990296833030652323100627593375943334090103950873932145464020401602698342634154712816184634925324633314399477495704071510540075210936441049817027532264481190150836621429896281490078260599297176598195282546771983240425799684579807465306, zz=3
[default] (debug): j=40, z=9133499838439224282969892804079476654136403388335835076338151299501429216605624716806141284976747464835776930100231575973929398425066520609471578306993405570617776963937047822599324609418094550762844107982785100089422173425371917083152187090914234966626124736529509757713697076740866461531447952990916484847221083056373908828962111638171564613069404131785893881763496793513278249663929987799258722279015404342407739977231555218758764843208793618092762962162641559591736672733575101391556344664909814987652488620363023730783433887396661532375219058515670702709216720496608281778971801343353861913671618626867349370748, zz=2
[default] (debug): j=44, z=14848375609769334010404512879943099022101116270808196954742420762928301204456768904210103788464170613245561443789245091106736570921377828723372660290211665812092956725748982124268264045193507995991047513413677269275538705723674087075893268950444444427695156764764516168298592107081302823987512781672936255447804081976253927543504240870917830178906918752623950698005164243727290471370023967527643587500219266142033879670596286348173443338530358046102281113009575760449806780169354269620937637985775849753048174375732157555173461134770572077899879950009027677777960266112645904791889002954294648271551137652795312800190, zz=1
[default] (debug): j=48, z=15600569731598030555264200275213461819121165938536898423577076928170907756058035165397837936157166149984472852031731631127280941424628330621027490713445875735667713122785425418660035742725349937489275884446821806953136389882864459344043434378060995103857516732505272756008717925631601850344939171302133717601548286384358184188956484744060628085122795242101190606743429845560063191253773521136045295451293226549535767207384006979300965351875970659526443722614262236571314475584829981002170069601185816839273769513667348495353589050736636561792800746017710686220043716671412285498538364907663224105294270492326445822880, zz=432
[default] (debug): j=52, z=11997783671449321489695898481627377800028256603614380396004626106458150197725856369977563290719166716720950355890552809425447595873103084825953971896379965204955712932254904870072819890151477429509909227651223748728571765799331054103555927550303373308841527102879504281279831709070115767844259746302860842563064762251161731081198964801067516051602588117559416301368142314527782790374980661211242429613129700524000679689249739319053250989204412720172490506459011720769599791347096457462302229849043629523277766573333266358251029539269864163584552057728047450525419144192521427495821075934852287525809513690142901280298, zz=3
[default] (debug): j=56, z=4156273800680224347362546980767065687193796252674238334155209695569648654760234637859110434938676496856924940060379699697580416908887554253011977464943954249289589163575870888527561530177187425227427820554759553205645634314632654705072924704373659762093272344792279020978634946260321613551750107289511003404694621585837963963414785466231563982798898912314158234695692061900869863507002418599039338143011453091223511499216436744296998665684753380361217947746041581556286204528045629350338349115194168998133972561792641070555258720855256590650678079210346276979904342912701717544395455321558396498249141949005392900156, zz=0
[default] (debug): j=60, z=19448528151451123418165479716047955568219682434957416535827572411665036939101435151570222355003444133584671864716714249879250219756916999136201204053753133736343275832627770582417626661621192942850078187445749646187735635163805867653914191702596084260605896010815180836091907655469340760733182927257514501721865815840020902839902917768005772214667379719213409808983270400922469378667436180066637829307508490521584533218805403048373302054335145066592407076325860974177197778835130886573702159978898195498724322913964720142992991057023711840117098176711408646058027407711687473547112325211067621259460412488579502584384, zz=224
[default] (debug): i=4, yi=16150684071834880187
[default] (debug): j=0, z=12368833515992498954352074522561526111374936748045877190125845232255263138382732925858787441806251868149744986646723249006712458942077179472943594290607011536500643455900090909490029627493745045818602285996813691813583995337487977221195167662043384652085167560206832386088115067172924307613478337035269227332212593132707440365646542459343177756301309806144380198894625471440779945776213591265698250686765222901055903716309628442693709827707984906135994761545014885813507331025916483239876897426137014140075851843532638717043959104789071434316920258468952296544230728510390955837677193633776761167757586092414609597332, zz=7910
[default] (debug): j=4, z=6489495437230357804119265731815310719620609339256258624128580982530246004437198800867180984897372928189848972238822462908652598608200190858798478625432255463325583838705229045889616590042149074643040107305763192852928891114443477482055256814282349742337895329575047582820622033803243763356256876356115703117699841870671037820348706741364346726144234824823245530645876199276359594675814191409018670708427701288360608482948522079221365869293130532437104464843425305570977549662042878408655348819969216699485587116265929204089662851241295587582200365979640717767702792152905691883164466284300380901793293506513224278008, zz=2596
[default] (debug): j=8, z=8298437904690852566058293067850544304848911862000830180373597105158917712748401744412481877079414273574724201023198308134695877212607679090254898804691561426231561747224902273588888094677041165849751103305769477917798994069494934811115800937664541924077816001305954449901053367347429487652366266508186766251985236474896336004487238979681426428282596759816514589177774162170631036605946125322874927006691835797971507641750533401287760626352161209381826162655718902327979021228879281454705843833475164322642685198380414291883304727362199590556386342770230850369913226904051245433360643463509926142246510246995946782724, zz=0
[default] (debug): j=12, z=20303266214464411540951953510654387780975368463741679508191553013220088939452967781423679952468064488581489086480763126219437714983353889467967189177843583642073941205444301497970195570428380733295550346201824135607249170604656573976287429002115772587199758478847021896400728002809722854259621907980972385004891190165506989757115416548335014656407586955166305617638204159891625601657851036700066533965328052963968909564798629852047904174728198741487634639180071064183674431979493572266071364442911760717059985642703885301727007663662828823385246390854720712443661927496460781765547021799912491309588354833648625876996, zz=2
[default] (debug): j=16, z=13845206754126813439394416027954531945388126633315027169636423156456597526138203386030485400615933308546580093662151881691918245311680228937551818309414376931916262836355497793873422097337170387681049259138449235662230001470760618452910395047987149792905615325721280108170215075713896758108922118429696737689529470213978837746480955180913637103767863997579778732112224981304043687452042532094260828015556600100609224812835694753193070834403114312885092245124649901055715821775576761923409338439253571274176492711230911217926881921301204090707403691371240579338178482224027602353362550017718997857083509276295230774516, zz=2
[default] (debug): j=20, z=8613834141245711114931761522679182602065225031885973480208274878129234279131204212316101320632574083697493726039708800705953556599275906970256984674744782637485310502397676973097145954483600087230395778276426703175220612926433009948811287217566995802247844886323715454635990652417408017765430307396169348622445309852068631634464659820998098779290530185582715401932261584917861325780953414812410959802733806512514731316283655601634908430556971452502848950305466214636174834015018148419863141408229177328223580200264275378190887602194985104328540824527899097361854491134329428349974173929354134028473074967614551932782, zz=3345
[default] (debug): j=24, z=1329651630307519851411603742703634493937542382677823068536272353403426884604543984838283495514826314277241267033205938202966233014246735511764741207854392248244876436647660625911668924507679796106440020623608728775906234818111226595190491393604119239887727150071631018152859627686467938029356219255917445469348615818823705326322856944658666603186596016545077658210346981085462690386049277309215277462445623649813053305170408813234460041452843153703855358319532980430174216691554763769684163194510755862001298215419926566048207296346939250768102550342823151827885882611778930982163260777651331702014097443536810435036, zz=0
[default] (debug): j=28, z=1253461187648592506052965876741646220370253809658776884351011191664594111841273111707675480607319832344209257159736283904702320776066166432641762178295590088311808067546843109508960215496646420651253339650339849645439164079923116118801470655307030476918187296118708719448179874860722408851661793631042700596838418551351607103741940988758523248273794811602245445799116461950251542763905615070297569735833709686849529161760526976805879380261370609940326617376280890951684228054176747166344200190923475166146853600303339296471768022418582079205127584713784492190609323718515784449816948691173564430804974377665701569470, zz=425
[default] (debug): j=32, z=10104743811574184836827243648233784859465781927677930685840069455084371832661826904239213242659911268872588875254631665666397174326074515809675889383425701317418598530676459380095924410806794367584551385513093059360349693467693754132032975585377231488316147024049858609060318714947719585514855470363131897266157347399552653278320082985561976833939550674003114942804527417087281367106132918287965690962265291456875912209882746042229601299606453583510890189206668527286379137130265341612635518848234827236436552104527324651248371763877653834554349421561467156525510895241733397915723107675282133006948519785866494516750, zz=65
[default] (debug): j=36, z=896184407863242832465136026893175188215073316213473992492517105601326273156224902503633658873670325732423544724942334586597444779524219009509868284644157913752312804475674886741113277387830276599122423662341340057384361894514556299992059573785297779046300720881502834124021802282947756289144169605414033732258238288967033051613834298950361384589410257411224769875330496747082959014668732298653654637969669745169264484885458060408703489856741684725245384894810260306590164778764901479575052993019984538288168665074453437947990117307466088154746381790069553146033796609252354678976402227646312078185198500652709943802, zz=3739
[default] (debug): j=40, z=9787966096741056803461420599173043624927559253090605606311100457730894581117683728523628251629598639399022174572359359783851337836631678382901876507880624335103633036958492779815587914083427682282251051036399807717399682610644548135132114609123553904273096038978126223347253717853908401653416604509078312117111806108072059302019265930980572941759389228486450006152062114728423238954255543717541420764474994746279053798969016940642997022459293928388457995559510932975373651230099702894913618390331911673991936185514460215265726708529363556714420333400322412671473841256765662463371266063013794322293377664584939714880, zz=0
[default] (debug): j=44, z=15052933282959366826662487928502415344464935893703610044507287262170907006462291936808551473879620019743146305805376418237033966831937988828433865880279416842064418051276106542462828905296330847810776557285163621950421554875852925836604785657442321626399798733536260939299103673781337046073663145508027139901780208167367556193592884878519892846192049657511675613014541414384389705832351051348363663515847878346698974034538069525849461797759334710016759853489313024545503277123609357486764379087670911671641159256876984376049220318191552607645107575896440121249527271684244797881450507501972619118371035755270462064682, zz=3
[default] (debug): j=48, z=21335215903244664407481468955452386501439263152663781336793812211664758521680625555651278123167985325114021339623051362208760338597011126783418139453472876446706941974994369821724560066090871497041335379126204713764528391555342903032868264316279867989506076110695740006027240345342090908075988399801313666958162940916538225043136959180377986345500315229294818708374828904682630943164995946769349133484449142904885717044983849444194389647215091788842402155905104472689988378786781430763323328905189322974924880320692553563193542879438395945670577868824592277733002805884721419974315707527304474638286195661772734522730, zz=35
[default] (debug): j=52, z=4619651408420619269049141459920781817072440980177937368981286758559221006564169724677871151868568775999732657222264213928114797288232240998491740562627746797901778686649249983765319489077588450891893473247204756837879999301638750175871569001240170637809414685318134362934285780421069168945203596471243020747023327524141369101890077301049517412318595820112882699375487039862249340698583645996142460571062407634472128396753226394505979513474437130475848960806365000837578349986390582255368251502375680803330863301175128028686223334718669854482859326789735733279437147714519154896384987631401446621167971251030313961068, zz=0
[default] (debug): j=56, z=11134141871654077251582385551150452301129211658682244491067071740901542638767974854450351273852961916419566225442020930466661070500198857139338680460353212198395835484131205313197323120843786648053194725698920122874076621803003899973328659808018908364523655569364695145172078554148227367914693087843328722425836718027669898583056253719817995624608398098343878340962794653301779439903845378268524468383895592930836230537749667671898267040062781546922949940378294492547788108710396610410728206943614904918930745173226299401422236004492318708678511757564875008213979883718658326995790142253272735837198357264006434013064, zz=28
[default] (debug): j=60, z=17153593983540314838387752642590516286792654085768599404010853360621610362927538993057360403426013867265926156687349386862125623943317221292536651731531454477745555634618708325747881422604548641789247220046510137701279886482769494791591030496725432196638896932634736561520027053338570803216514967898085190417205635739176707280098232388697850785533273756232350312911651719337060211216782245763702354981743570498669932550046792884363571600085741251751945374483617231627939668602069987670258431643944530856035822908159208263477979024736760336114921539540351278679653073099123728451100696918265780918931042848617345254982, zz=69
[default] (debug): i=3, yi=1266011104948326350
[default] (debug): j=0, z=19060296035252228844961960357921015774868908596502647949973486242336118071111169266012933397013300121944431862102040685008619215970007716176059809207242163725030100820680722607654877179916588680949928066014960419990809314931408113673075738432240310545360012931992787176649013007083540641200209501653904013340139479942128727071238495532218378636097991802174535327893739950050296588842982829463880370888871131412814418080076871353725252217623276540217445111251816973519520482344441462835329001401554472040898381481796493631997800152191027227068144149830661358952343347884708682690412373458786657319081003044051367077646, zz=705
[default] (debug): j=4, z=18221431002893561397658061112755121784314095730517101103360850750913409348049874593151090554128904879497908426559579530475763745282680044516243281928880074286674419149942500925404721011248956633642540225407879221037507158227297458242270214179551186992917927179778328005517318788020097226832718780368918900345251887001358756112796405167946668590131505509705385725069505383940439853244764294229745200145489251069224545261091152420148024225018171737126384701328484735001215566790620823264437758973475825292456685899315845298652707684877802687495905526439591740388645579633241139150722136482130335154256527645383740035428, zz=0
[default] (debug): j=8, z=4683309722534067810093807669137315421985306634730041259370637479630446340952389212152256323763801472752387056555952417601879999611765773065498151164134887360912537619839207390811582171106735196660418481768506426618168187733321072180813917962562554025663431075151093665002794807046926576768053283929274833115720148310931412685574192238081448528601776319237555971616262507402847637651135273644245856889827515676218693258998797442210574179510123037547080019781412442685153622029323365647707603776958976421012401350028766725725623128100564423698303647505702032518144398412223938196420928097611523847416090048392976520714, zz=1
[default] (debug): j=12, z=13914968438317364590112134453286650662611567340406334083507079553816651770265175313523605543663235396354061955649097114416916269773644421143398083311589299116132442968005504567394353631324065937337217673037670868780029004157217266410724174632784579319737330652707323519026954141823127988385778412157529404254396548054182241805091172687633066506171074918106528832804546435027509574370942693906436697816400479101901400026083754703261851130100445931502656501019844616746961858834803857834093381553189138950649358426714743479931722026484984276144163772979469506632307237521439636191617871878160545592274633446215343488634, zz=91
[default] (debug): j=16, z=20453987879819116799083438903348541408097129405056777054467158340101141782274440193071914405770337053574698555083281618860219388939238247325503435526420244757498409623426671199198373580302081501781834727770579347770483681563652809972192835606171473757971763936369239311564386010058104207673406391087597989499198834842822807580500386070982158538670362199988373775001236746297061246965789913523155109573878943241481134016739128547597035251470016191146700211507576143278812402736299504598881157746284373002601005397610230970815848878941187461124476155731832345536481111148507720724027493436341498037016749993530582391524, zz=0
[default] (debug): j=20, z=18775795638560683121812010087936254934813337602276344754986166725035185752363307506752876744690291637362240333491339062756554428952052941325131177770677290397696482727932188670781750499756055490782434849950636622357337800945553179207043453835614356610733784054425483323789347694596769700223291735276173729653998598240376629075272820552507972173742826936673290156108943672121163709426057190421321149369422952234737193518856219136630387175996265650682117054275857731319784811516156868011803224805363747216503310809461017723889999004987931181505352986036349264946430501308532810460788268332170586842553711604075591991640, zz=3060
[default] (debug): j=24, z=2222473801287100855806645559358464608838739473780104610313262937004805482509679669677763862528254262169575530190712456315326423885104319676641308355992677645974571862699096537983802298258374587904443598348997012264172470190804194954066932092229663948808526764723169328294338601072339647332949281399584921524873342202524981613659008218438552627447505867487710881127063572214774654258378027047591667509390723959592549108494515102850189494445193038783334510613579137393441579220801962285235061329715331389031853437771963367193532517883001115403639331211421465161507337084078890143266256655467390926307341611027424221748, zz=22
[default] (debug): j=28, z=6061911814610790198577705756445437111666707740416705897422125285456847510821752289621092556725446656051145490179198605865137873674897769034662867552349804504210760534908934626835156071557815161060710254297445899515230611621838375112659540952329893588451718261704463690451664941484734542437659025621861902990468907139700605895932028417786571078451337216538642093737717264646256354948157319968461507877742219361106676865890764687331813160140685678558050917013982011418560504080593680718045843150409952167932362072007281586961639003453999202373837990030567162663094942488262545668992963168054746317938567566088354988982, zz=13
[default] (debug): j=32, z=9389074797336690491346887251842541874074977787989496009015289979064562841836284008415836499739350289880958176645767820190318563901349530256467404114249045504334984473870088183980919033631364819894548657454203319353648797963750377683822433020617673251271466265237005942502602599744226147240548659972360642349722900093496172371975695853174262717749940670354792773695396240428523641472015704823449713787384250524003083801246902614846356889976463299031329020126360282366981486930817463963096720187891013613272361462720312038518756283899945893759456845121227580722467760523002885071952358044842260567719462126423231278458, zz=11
[default] (debug): j=36, z=1149371158600901937282801135688685018922818819763807433942742941577424821178706144808362107175317652402709871971061633153338896553169598332749984003034593775987919077398312310266635141168077499141787017195636102016528241425124977274193706524150296258041417995530918341112622200783842652893964665714115605517752498500393142086677624616573577205244655202877233352300998227790402127495808774476968235196029981827853928891470662845710404725922746409946620939605122675833663517993322779231162934424257070602743758413724216475668538219130291203027850298864715965121469144753622892237867000096232825594802400999575625324854, zz=13
[default] (debug): j=40, z=7929020436853121839603097254632913098331198047638889819045724595921718140699870298237038859565624578130404428819374754273801801875740038916380721857656633563938481315959885023371515018899708242730814563757411854952830952889496380065061474426460171476413402656184198306885323420077390577028709908790960868485582059781169147516804203338539422965020026720405801221038487531136220754436639621973231894046173912222086381212193125413750457276225081906725466830185988703803057883005446759562518124752667029500700025060954712552819067130181784176915816344461714311347212023259487359987167841963891290227328028734589338777030, zz=0
[default] (debug): j=44, z=10670339084217083961117470415154929868374143768936184454195513472720377796635505758620593366352871625738123728186291555984235146203311528454081358744806171688580895110273047747364830641058060243330269053310687163236778543666442045808111533501275806256194507387660615454631749888368166712946688784109916572259610942258840617667151283678225552336304127765585360828015083615395416213167092041684583700435938778674921475237974767633931464591599004093163158859821589221377304674953824538345144237538273815745717206573006646533760003646695579246281294606088486419693913991957726911550684873012015906429920149806906790573200, zz=0
[default] (debug): j=48, z=3008796958097622875918068636743213080383535860245830420521014135154972355015948775621840508331675766450095034460937078236644643229909995444853337456149655928301768983666227814195459126100169771356178426344733347421629099135560159126189451887202752825444507113829721705639243702848537388864464698107351947627216070086433141690408806229687094167172581708215217147564901132058928665390343030762769614931468057502932303566610613392437224989157665306083621634522574639864191036745457949575379540898510703037116445211584521414040967223565863746250353382942110847110040203844767217128871254366182000425337661759269035124686, zz=1
[default] (debug): j=52, z=6138006358949987055174874133129319707704420197791310591002814823261703001060448333753424439185303954048442515777697554172315336506138511989916534972726671467855537135463773796379271684334825506033347504245169528808430774395610790158927237480060840944111325433370406917977476208239570427973662776483462707255565383598169821041157091865118404890404306215254900415540998490461181388734932165114242373334020994340887548551302809813114016567380332409803443115231648434622166934926263757273859766756839500086417607907028597454939617044506867225003477023352871937335585497327080738542982404537538094349113190903662942235946, zz=0
[default] (debug): j=56, z=14884773615122080053060264387632725271123496908480133732505060725466747512450314695567219494823658750192405163913964493638148403171074217138264642686228377175133817752876519728236888176885330097592712529573516304872099480747014276981141852706035593153787884054116997694509905469711536671778116583808583343419971440929793645869508429837841209959344618233325114577604518918504555749957119449625205104804353967784154635905826592352187753774135114129007123539438487228802009352039551157124573122172453010720504327332022492616445890758387199813469467536733271112116895376162858422110579307750191937688987360207314556051058, zz=5247
[default] (debug): j=60, z=18238106312224197798999570263406051563022826214720855051472117118351010954673239392459301933245233891117925922898080713464728182390928075291207639136658772559249806721670715454756307282332560348603674980603222869465131636150700486467229165120902021801867291995761579232228976847879167131995195077755161368634375601857629656870166256232615901898396848901616856024578879793953935490724297815756497199972295593100151236405070107428002852020484164952280708052822009486164781747912956810150967860366788189447192470387308345506040712571134470192863384067056976614678077375566701552761144525901742008807725413938568476845456, zz=760
[default] (debug): i=2, yi=9833970928819561491
[default] (debug): j=0, z=16266366227727484151635504716159899120453749858743312054246406597365913771666011550278902315845632649992219703400856961161844932002874357430492763985000270345103292571041422113053972532063072615138747685608691372554342339812616830461276155235375743622048591968464106261086802655934988675276449929692447595481630856171087956991714973686027900474201298617689322470449450607425472069607980919201316945264192960164516489715891169419446166859714126832472013907607021386360207161847193392518119444898327256900172412212117728030918535456897010680605116337481813859410030005027401237066453120529150300975825900789651248542324, zz=9206
[default] (debug): j=4, z=2808088206565406441390835974349597568623025550638587490799665851634312246928166453075657577863186228757473696101015754218064550804312097934387499996583391419146285981014450646648472625106028919242095500901383824630913356728430044391132851363873324640966512135382646931465067153195655518073805667036084013736392055174631974234985655587168736832338767399919131560326269845670022134722467211937991073573915248868605984644351464144854542411314907494571514958605069018344629199652214747194018851918039009059980357011706045564031889138218655862664568493622607234950352874152375987767382669021272761244592152243040663849616, zz=120
[default] (debug): j=8, z=492962652460215859943084886446559574446533969980138206164689776926654014456547930551277265617026949086487999250882887691512113472341792184559692603656657897777086745704144558202136452930350919984244391734971752165520431626425438376336861992786373533349009446481882558411957722057041064417979025087386642502331822485625599938393218243532797380271964703291666233743032451083670421884866973430716133700554780007814164130791234515349537220493317150891138177355557274571559489451174346015607970030985691331485944683042174443336272781546745501972475303498112664735523531082603876386645944715263330619289596537196921076554, zz=179
[default] (debug): j=12, z=21028729761286595988121358314412024655955990536824298511738469269461717081228139514132981014889601511566878610275278762369913861440114038400052341326498663141176069343980280532252933319527724184711215417450156741212108801117365043705983152861907444190216673090770749725047434504225510982478126230823169882917313191464704156882328831040354557175057703114943487599656319764520777618070419593044168340576958301890461829815451473331676321856187743650710436470661725442977510283052538162678415854269964325465632352155368918130503823392377373545729342693300604386592668919455823070883817149618669914850280972997609528101084, zz=34
[default] (debug): j=16, z=8825682342572391820514796691565078484015547229784016994317919989714366540114187160315905414748025561968228834380018852860804050940217146250146190318695457614676579475534455177693740049986793719479523800270829894198972935977459905588984092670812857556385854209259067448205041881328339443897046500008885121409817923168334325370292106979346127630143383674364833978059648834600858725148615782809854361193926527382157669063782897081504515079239861365099046479487344931620301308266479007252245027559061923332235451496057757030482080459708869324531915743149902782673383276652298267791685914298496124774013040523441690477684, zz=246
[default] (debug): j=20, z=4114340709610582112507409581465010728728662901677279031202766504482960498361540657617986098819673263851805709924199811236339378591632832327846393559901439951550213412360326798532794112207512792570412750349125584065354867226699271862874330333236748912777892388518768127396153517568381167626852393559664430645767285654849909020753075382654937308311335040814251022059098828538525103996820134678011971217532960646812768602404044833645208920997640153065316843311376590812442015656221657784956409200065957309637476058266051669772912159542530467298178461086179836008135494318324723796686651924912320984354615636071142926648, zz=4
[default] (debug): j=24, z=18852456917723720311087438031359911121859198805342654076296594293795519869997667009798622563369011465702254455701574021371297329700633906103038370616189338606004001813272591526740636171398582382868557909574587338023727176309360592908986176366667139109963649193321069771951694629457891151922426400515930705178046477128831949280937637051118313595712554265057266975138537947532947050069022466599652988429803230694462495180481185025513636642467259398271616861110903088114383349505799991612953065587640159958782295068126594031131975237857103007042989858781494978881994554873413272078920200254415710637891640155232001113510, zz=21
[default] (debug): j=28, z=21387740862147039939631089668129847518603327013299793105834252723681643094226296193906039826494139865254579332295808332022160723894929357548667891568328690701681084813641033026775196295738336450006875400427077795449453677492649919742108858726335797071058885032477703056464097843555986865722761258245796653764551255475263672641706719522874211790866289585966616647516655579903983245252330884482562257017380925650755866882869498831644357927097367539276594798078963011425366805803120182574278403793496927431715469671911365467395655580461117231878318972971552091472135610530367968679299450461042449773580182463655999948200, zz=12
[default] (debug): j=32, z=11554802981128045135862878943800930800376098852670004953832003083237636792920095440838000084947337552294456607325702662196804066273929760853363974525714434707888992734172977916593751575306309991177998970244916465955298381716827956012093538339251530884986002180697981516091732087003008826122146720669376691095494979768780230772896844044605046979381235532969664319021056268222163120976544875938553103960419275730366761639714783754029989088373069921485976782872814101798150053262186707460350354065040192330146019307307904091350066432918426390511418558042586245576403772313496714442195538990837700177514529039192507104534, zz=29
[default] (debug): j=36, z=19333965957146542918229971055816776915434934755998112161210661168141961775704339875111390466026308488501026626359890672889919172254143170531658970856924288548801079158056660973535278352216603586555211196445347919538922373101893224898806165967931296393632585891093878919675700389310236319806618622598422429715766541879307830406816216024261892086911878410075830313656158038565832908003281324080513229140797723314324934628247132742651925881255924089683768751912381803065595097606720106712467903402014787533076881879227157882925593861684580757561301349543851132339250160680660002069829870415252246643519352498611068438742, zz=0
[default] (debug): j=40, z=6696896115387153441346668366598492284243711518515761759553412710118977620991160210948516423442939349475109807975454513780171013250660015853689322848801745722053935894958894757537024248476032114239004675635794371160770146134795506461415555065114884654485130450797552144637266796769797305156938966438179974842162351032393152320424999248020617698880643304072959369886235050191498544407316754104039387480637822134571342747538397281019699004204681724812369513497176876003748895146379869638082815605408859885396803750665571870900149863405556540603040309516309451914021748575429236773165508551473347477875711977398151384742, zz=21
[default] (debug): j=44, z=7788299730316329298695621458080409548855553383762804738069417744065180296644438134522486632714426021363736781735707023340590532854265342506898093155768774607773413224091609060083691366916497481519134167442806657745727529207347496929360900758953334815873715592183736425235370170994259347047347953095171272992659207130250293605518429886065097828513372758668594354291530338891862031312454233524075104479324712047945441905646691640984861900158730459674571294199177848921503414157185277107670301583476283958052508728042262407708625269206606424052658541785175086778652448623006231613876450531888150659493104782558349961762, zz=999
[default] (debug): j=48, z=1752744295959515631298460270359363656727662425354638070104102583594077536436909760546077008194006688134175016053224455740622529150953621543496271004689946197734373138137046528003968313621217490114450841302263695288340275705524974377589755181621219645529371585564657977089956849468840958504144753054492976350239303617541414083300624835537706823444806630089995143748905624274242135364547202699225874811223925928055151282688979835718019033652931122653407896091036253902518044206137168019526608062353666437553168391423221767597748838749120876936646026683181676538575952941599857536073533615928680520697899500833751103162, zz=15675
[default] (debug): j=52, z=5730368729112479930749921797467533527095166013206071548016050502154144748971145930128813483494541755607023889964248028609435660196588124121638702064187342443747778716720261683580702413861181786585604588736320253984980763682216662606875140132550306997456431088899555598245485611062234685790144675472875714572644165240433546984811465856729448555939126299786056101402723997104929106363261013527208337455968292594050237011481141311072649275072146088381206818975128708305467281613927415500033353928887895882582440969783865976961680810556476984752246074308922949388821634646834395439133686541906794930880503640201469304428, zz=14362
[default] (debug): j=56, z=21398020734146749614098470218642269289413450823470389174141855041039931122096183504216904796333065144647946095428505720996124728563691763011859332803868908965472515154950209899319354562944188651655588176939232637992314338595147967248400517270743235936790308612548813458975945002259899683888909753874713216030520838418204222817870447278601576863950245882437926689993259945447592313276869194477565925024086636075070364822816418260998727441592673265807355302521459402341792191015053883474882077002339749775476978111378260133222890193100239439929121168203538313738908823296885987814388644057541692930715266979776278834860, zz=10
[default] (debug): j=60, z=4397419979304988190551562815655939760758863705825201072200653691725492246337014064890265669600143385230787447841337521933853143866474908369567796921977259434749469352003531856007314661711282504931059187057870005491830232703681038167585235575110151178863178875404690348333680413749134675678180343901308786280470062918094419162828902432452565146010956270495696114328309374029525927207329657940184871677987906349443435931721101456147853143069648024522906104478908748021559566771424867179701292752545887126860631515077005131591338066790001402721741369739339366716116419164274148448824783990114245234066464135291524671348, zz=0
[default] (debug): i=1, yi=9352372870740820659
[default] (debug): j=0, z=2020830623131520453872147905696942474768267783415944818587399020255304053283392340615795365382677218284016154308800403820447975977896007263042983073282738708195097969709185204753184017360280155525493745942146953644590412330201120665879191594122729229205535740216108351305639395666124917246112587469414879937694061518615342074019095733946679965753243002920795819793669776874121097861159409816063257117467911417163010185844760516192064668663124632406436899585591218165921954688889126529219493843532981876921945671476214668349326295245705554324929098260631661036225548454195705503387445617098915992344092603349378840268, zz=2
